location_id,location_name,location_tupe,radius,address,city,state,zip_5,zip_4,latitude,longitude,phone,parking
1387031,WEST FULTON,po,100,832 W FULTON RD STE 1,WEST FULTON,NY,12194,9900,42.563742,-74.4602259,5188275116,LOT
1364849,GLASCO,po,100,90 GLASCO TPKE,GLASCO,NY,12432,9800,42.043703,-73.949472,8452467303,STREET
1358377,CLIFTON PARK,po,100,1764 ROUTE 9,HALFMOON,NY,12065,9998,42.874278,-73.774732,5183715600,LOT
1369819,LANESVILLE,po,100,1546 ROUTE 214,LANESVILLE,NY,12450,9998,42.12772,-74.264837,8456885244,LOT
1381838,SLOANSVILLE,po,100,766 SADDLEMIRE HILL RD,SLOANSVILLE,NY,12160,9998,42.756553,-74.338358,5188684876,LOT
1367034,HILLSDALE,po,100,9245 STATE ROUTE 22,HILLSDALE,NY,12529,9998,42.177991,-73.5210089,5183259419,LOT
1362295,ELIZAVILLE,po,100,673 COUNTY ROUTE 2,ELIZAVILLE,NY,12523,9998,42.050456,-73.8002159,8457565026,LOT
1374028,MOUNT MARION,po,100,542 GLASCO TPKE,MOUNT MARION,NY,12456,9998,42.037585,-73.982427,8452469661,LOT
1376959,PATTERSONVILLE,po,100,1626 MAIN ST,PATTERSONVILLE,NY,12137,9998,42.887858,-74.075626,5188875153,LOT
1383517,STEPHENTOWN,po,100,389 STATE ROUTE 43,STEPHENTOWN,NY,12168,9998,42.548499,-73.374031,5187335005,LOT
1387073,WEST KILL,po,100,30 SPRUCETON RD,WEST KILL,NY,12492,9998,42.208012,-74.387002,5189896700,STREET
1379253,RICHMOND,po,100,2089 STATE RD,RICHMOND,MA,01254,9998,42.374772,-73.367387,4136983121,LOT
1372650,MELROSE,po,100,807 STATE ROUTE 40,MELROSE,NY,12121,9998,42.84471,-73.623598,5182352071,LOT
1365304,GRAND GORGE,po,100,37163 STATE HIGHWAY 23,GRAND GORGE,NY,12434,9998,42.363079,-74.494743,6075886274,STREET
1369591,LAKE HILL,po,100,3929 STATE ROUTE 212,LAKE HILL,NY,12448,9998,42.067057,-74.185236,8456795717,LOT
1433701,ANNANDALE ON HUDSON,po,100,30 CAMPUS RD,ANNANDALE ON HUDSON,NY,12504,9800,42.019373,-73.907609,8457585361,NONE
1387206,WEST STOCKBRIDGE,po,100,4 CENTER ST,WEST STOCKBRIDGE,MA,01266,9998,42.33394,-73.3688179,4132328544,LOT
1356432,BURNT HILLS,po,100,845 STATE ROUTE 50,BURNT HILLS,NY,12027,9998,42.918606,-73.890479,5183998111,LOT
1433935,WILLOW,po,100,41 VAN WAGNER RD,WILLOW,NY,12495,9998,42.076024,-74.2276009,8456796767,LOT
1380049,RUBY,po,100,1165 MAIN ST,RUBY,NY,12475,9800,42.017787,-74.014288,8453364486,LOT
1359192,COPAKE,po,100,1656 COUNTY ROUTE 7A,COPAKE,NY,12516,9998,42.103774,-73.552306,5183294361,LOT
1357907,CHICHESTER,po,100,536 STATE ROUTE 214,CHICHESTER,NY,12416,9998,42.101828,-74.308661,8456887300,LOT
1359191,COPAKE FALLS,po,100,109 STATE ROUTE 344,COPAKE FALLS,NY,12517,5324,42.119783,-73.524355,5183291203,LOT
1357813,CHERRY PLAIN,po,100,65 CHERRY PLAIN SQ,CHERRY PLAIN,NY,12040,9998,42.631296,-73.356906,5186582503,LOT
1378946,RED HOOK,po,100,7525 N BROADWAY,RED HOOK,NY,12571,9998,41.996092,-73.875306,8457585361,STREET
1372510,MECHANICVILLE,po,100,18 S MAIN ST,MECHANICVILLE,NY,12118,9998,42.902277,-73.68697,5186644731,NONE
1353035,ANCRAM,po,100,1295 COUNTY ROUTE 7,ANCRAM,NY,12502,9998,42.05036,-73.637922,5183294360,LOT
1358522,COBLESKILL,po,100,111 UNION ST,COBLESKILL,NY,12043,9998,42.678813,-74.484233,5182344011,STREET
1365262,GRAFTON,po,100,6 ROXBOROUGH RD,GRAFTON,NY,12082,9998,42.769416,-73.4493739,5182799627,LOT
1379969,ROUND LAKE,po,100,49 BURLINGTON AVE,ROUND LAKE,NY,12151,9998,42.936751,-73.794834,5188994350,STREET
1377400,PHOENICIA,po,100,8 AVA MARIA DR,PHOENICIA,NY,12464,9998,42.084129,-74.3126159,8456882449,STREET
1367476,HOUSATONIC,po,100,11 DEPOT ST,HOUSATONIC,MA,01236,9998,42.257042,-73.364792,4132746640,STREET
1386417,WARNERVILLE,po,100,1585 STATE ROUTE 7 STE 2,WARNERVILLE,NY,12187,9998,42.659481,-74.508403,5182348131,LOT
1354746,BERLIN,po,100,18246 STATE ROUTE 22,BERLIN,NY,12022,9998,42.692403,-73.371128,5186582993,LOT
1381316,SHANDAKEN,po,100,22 STATE ROUTE 42,SHANDAKEN,NY,12480,9998,42.120532,-74.395794,8456885220,LOT
1382150,SOUTH EGREMONT,po,100,64 MAIN ST,SOUTH EGREMONT,MA,01258,9998,42.160762,-73.4195929,4135281571,LOT
1434265,HANCOCK,po,100,37 COREY RD,HANCOCK,MA,01237,9525,42.555406,-73.291871,4137385066,NONE
1380930,SCHAGHTICOKE,po,100,172 MAIN ST,SCHAGHTICOKE,NY,12154,9998,42.896017,-73.586506,5187534149,LOT
1370223,LENOX,po,100,68 MAIN ST STE A,LENOX,MA,01240,9998,42.3589,-73.2833639,4136370710,LOT
1353005,AMSTERDAM,po,100,10 CHURCH ST,AMSTERDAM,NY,12010,9998,42.937174,-74.1914599,5188426940,STREET
1383605,STOCKBRIDGE,po,100,1 ELM ST,STOCKBRIDGE,MA,01262,9998,42.281302,-73.310029,4132984422,LOT
1371571,MALTA,po,100,12 HEMPHILL PL,BALLSTON SPA,NY,12020,9997,42.969756,-73.791905,5188996254,LOT
1379266,RICHMONDVILLE,po,100,278 MAIN ST,RICHMONDVILLE,NY,12149,9998,42.634212,-74.5640969,5182946665,LOT
1365493,GREAT BARRINGTON,po,100,222 MAIN ST,GREAT BARRINGTON,MA,01230,9998,42.196352,-73.361407,4135283670,STREET
1385659,VALLEY FALLS,po,100,40 STATE ST,VALLEY FALLS,NY,12185,9998,42.898897,-73.562983,5187534410,STREET
1383926,SUMMIT,po,100,2906 STATE ROUTE 10,SUMMIT,NY,12175,9998,42.581537,-74.586649,5182871533,LOT
1383583,STILLWATER,po,100,740 HUDSON AVE,STILLWATER,NY,12170,9998,42.937975,-73.6540359,5186647980,LOT
1433700,ANCRAMDALE,po,100,11 COUNTY ROUTE 8,ANCRAMDALE,NY,12503,9998,42.017697,-73.590671,5183296199,LOT
1380012,ROXBURY,po,100,2375 COUNTY HIGHWAY 41,ROXBURY,NY,12474,9998,42.283984,-74.565489,6073267744,STREET
1377672,PITTSFIELD,po,100,212 FENN ST,PITTSFIELD,MA,01201,9998,42.449107,-73.2488829,4134426961,STREET
1368340,JEFFERSON,po,100,102 PARK AVE,JEFFERSON,NY,12093,9998,42.480444,-74.613126,6076527707,STREET
1383241,STAMFORD,po,100,5 CHURCHILL AVE,STAMFORD,NY,12167,9998,42.408167,-74.618374,6076527777,LOT
1377308,PETERSBURG,po,100,90 MAIN ST,PETERSBURG,NY,12138,9998,42.751211,-73.34346,5186583649,LOT
1369817,LANESBOROUGH,po,100,545 S MAIN ST,LANESBOROUGH,MA,01237,9998,42.500676,-73.236932,4134990850,LOT
1365929,HAGAMAN,po,100,127 S PAWLING ST,HAGAMAN,NY,12086,9998,42.974546,-74.150868,5188423280,LOT
1382199,SOUTH LEE,po,100,10 CHURCH ST,SOUTH LEE,MA,01260,9998,42.278313,-73.277185,4132433112,LOT
1354913,BIG INDIAN,po,100,8279 STATE ROUTE 28,BIG INDIAN,NY,12410,9998,42.10306,-74.444718,8452544036,LOT
1377546,PINE PLAINS,po,100,7722 S MAIN ST,PINE PLAINS,NY,12567,9998,41.973518,-73.654929,5183981769,LOT
1377533,PINE HILL,po,100,300 MAIN ST,PINE HILL,NY,12465,9998,42.132861,-74.479931,8452544756,STREET
1353951,BALLSTON SPA,po,100,1 FRONT ST,BALLSTON SPA,NY,12020,9998,43.002331,-73.849008,5188859191,STREET
1364383,GALWAY,po,100,5101 SACANDAGA RD,GALWAY,NY,12074,9998,43.013448,-74.0313609,5188821044,LOT
1379602,ROCK CITY FALLS,po,100,744 ROUTE 29 STE 1,ROCK CITY FALLS,NY,12863,9998,43.064479,-73.918939,5188851544,LOT
1372926,MIDDLE GROVE,po,100,3B LAKE DESOLATION RD,MIDDLE GROVE,NY,12850,9998,43.090174,-73.918142,5185847760,LOT
1380805,SARATOGA SPRINGS,po,100,245 WASHINGTON ST,SARATOGA SPRINGS,NY,12866,9997,43.080089,-73.8056089,5185841545,LOT
1433497,BROADWAY SARATOGA SPRINGS,po,100,475 BROADWAY STE 1,SARATOGA SPRINGS,NY,12866,6777,43.083552,-73.785232,5185871798,LOT
1363790,FORT JOHNSON,po,100,5 E MAIN ST,FORT JOHNSON,NY,12070,9998,42.956834,-74.233086,5188425582,LOT
1365586,GREENFIELD CENTER,po,100,20 WILTON RD,GREENFIELD CENTER,NY,12833,9998,43.128704,-73.8457859,5188937171,LOT
1433936,WILTON,po,100,654 SARATOGA RD STE 2,GANSEVOORT,NY,12831,2808,43.124458,-73.7675359,5187928777,NONE
1378141,PORTER CORNERS,po,100,515 ALLEN RD,PORTER CORNERS,NY,12859,9998,43.149226,-73.887715,5188937141,LOT
1355924,BROADALBIN,po,100,10 CENTER ST,BROADALBIN,NY,12025,9998,43.059374,-74.197665,5188835523,LOT
1368487,JOHNSONVILLE,po,100,2442 STATE ROUTE 67,JOHNSONVILLE,NY,12094,3836,42.916233,-73.510447,5187534938,LOT
1385005,TRIBES HILL,po,100,216 MOHAWK DR,TRIBES HILL,NY,12177,9998,42.955211,-74.283275,5188297131,LOT
1385943,VICTORY MILLS,po,100,51 GATES AVE,VICTORY MILLS,NY,12884,9998,43.087958,-73.593761,5186955353,LOT
1380970,SCHUYLERVILLE,po,100,25 FERRY ST,SCHUYLERVILLE,NY,12871,9998,43.09928,-73.579506,5186959221,LOT
1364274,FULTONVILLE,po,100,26 MAIN ST STE 5,FULTONVILLE,NY,12072,9998,42.947691,-74.370815,5188533631,STREET
1372220,MAYFIELD,po,100,13 N SCHOOL ST,MAYFIELD,NY,12117,3998,43.105567,-74.265345,5186615821,LOT
1363620,FONDA,po,100,1 W MAIN ST,FONDA,NY,12068,9998,42.954268,-74.374935,5188533112,LOT
1372924,MIDDLE FALLS,po,100,1079 STATE ROUTE 29,MIDDLE FALLS,NY,12848,9998,43.104344,-73.522466,5186922552,STREET
1365682,GREENWICH,po,100,39 MAIN ST,GREENWICH,NY,12834,9998,43.088567,-73.497146,5186922055,LOT
1368497,JOHNSTOWN,po,100,14 N WILLIAM ST,JOHNSTOWN,NY,12095,9998,43.0071,-74.373875,5187623314,STREET
1365040,GLOVERSVILLE,po,100,115 N MAIN ST,GLOVERSVILLE,NY,12078,9998,43.053611,-74.343755,5187251214,LOT
1359265,CORINTH,po,100,97 MAIN ST,CORINTH,NY,12822,9998,43.247744,-73.833524,5186542121,LOT
1364397,GANSEVOORT,po,100,50 LEONARD ST,GANSEVOORT,NY,12831,9998,43.202281,-73.6453279,5187928777,LOT
1361576,EAGLE BRIDGE,po,100,3902 STATE ROUTE 67,EAGLE BRIDGE,NY,12057,9998,42.949622,-73.396179,5186867221,STREET
1367360,HOOSICK FALLS,po,100,35 MAIN ST,HOOSICK FALLS,NY,12090,9998,42.900714,-73.350912,5186867011,LOT
1375564,NORTHVILLE,po,100,151 N MAIN ST,NORTHVILLE,NY,12134,9998,43.226986,-74.172812,5188634944,LOT
1375342,NORTH HOOSICK,po,100,22157 STATE ROUTE 22,NORTH HOOSICK,NY,12133,9998,42.927541,-73.343632,5186867711,LOT
1356706,CAMBRIDGE,po,100,51 E MAIN ST,CAMBRIDGE,NY,12816,9998,43.028092,-73.377567,5186773585,LOT
1365924,HADLEY,po,100,311 OLD CORINTH RD,HADLEY,NY,12835,9998,43.316224,-73.847571,5186963515,STREET
1369606,LAKE LUZERNE,po,100,8 SCHOOL ST,LAKE LUZERNE,NY,12846,9998,43.316593,-73.839929,5186963093,LOT
1382511,SPRAKERS,po,100,582 SPRAKERS RD,SPRAKERS,NY,12166,9998,42.890547,-74.514769,5186735390,STREET
1363768,FORT EDWARD,po,100,126 BROADWAY,FORT EDWARD,NY,12828,9998,43.268235,-73.585518,5187476311,STREET
1359354,COSSAYUNA,po,100,703 COUNTY ROUTE 49,COSSAYUNA,NY,12823,9998,43.18249,-73.430134,5186927820,LOT
1433763,GLENS FALLS,po,100,16 HUDSON AVE,GLENS FALLS,NY,12801,9998,43.30525,-73.651332,5187454525,LOT
1473671,GLENS FALLS,po,100,16 HUDSON AVE,GLENS FALLS,NY,12801,9900,43.30525,-73.651332,5187454525,NONE
1375413,NORTH POWNAL,po,100,3616 ROUTE 346,NORTH POWNAL,VT,05260,9998,42.805596,-73.2667429,8028235622,LOT
1381606,SHUSHAN,po,100,738 COUNTY ROUTE 64,SHUSHAN,NY,12873,9998,43.092137,-73.342545,5185524172,LOT
1353306,ARGYLE,po,100,38 MAIN ST,ARGYLE,NY,12809,9998,43.234241,-73.490175,5186388821,LOT
1367555,HUDSON FALLS,po,100,114 MAIN ST,HUDSON FALLS,NY,12839,9998,43.299859,-73.585297,5187472144,STREET
1433851,QUEENSBURY,po,100,820 STATE ROUTE 9 STE 5B,QUEENSBURY,NY,12804,3598,43.332812,-73.675237,5187454525,LOT
1375257,NORTH BENNINGTON,po,100,52 MAIN ST,NORTH BENNINGTON,VT,05257,9998,42.932126,-73.242914,8024424884,LOT
1376613,PALATINE BRIDGE,po,100,48 DUTCH TOWN PLZ,PALATINE BRIDGE,NY,13428,9800,42.913306,-74.5719029,5186732411,LOT
1356833,CANAJOHARIE,po,100,50 W MAIN ST,CANAJOHARIE,NY,13317,9998,42.906442,-74.57298,5186735811,LOT
1378301,POWNAL,po,100,235 VT ROUTE 346,POWNAL,VT,05261,9998,42.764796,-73.235545,8028237922,LOT
1357075,CAROGA LAKE,po,100,2089 STATE HIGHWAY 10,CAROGA LAKE,NY,12032,9998,43.139778,-74.483749,5188354326,LOT
1381299,SHAFTSBURY,po,100,56 CHURCH ST,SHAFTSBURY,VT,05262,9998,42.946891,-73.211995,8024422142,LOT
1354659,BENNINGTON,po,100,108 ELM ST,BENNINGTON,VT,05201,9998,42.876366,-73.198435,8024422421,LOT
1380479,SALEM,po,100,12 W BROADWAY,SALEM,NY,12865,9701,43.172363,-73.328544,5188543542,STREET
1433813,NELLISTON,po,100,19 E MAIN ST,NELLISTON,NY,13410,9998,42.933496,-74.612332,5189932269,LOT
1387769,WILLIAMSTOWN,po,100,56 SPRING ST,WILLIAMSTOWN,MA,01267,9998,42.710482,-73.203935,4134583707,STREET
1381348,SHARON SPRINGS,po,100,105 MAIN ST STE 2,SHARON SPRINGS,NY,13459,9998,42.789859,-74.622314,5182842301,LOT
1363832,FORT PLAIN,po,100,41 RIVER ST,FORT PLAIN,NY,13339,9998,42.93175,-74.622753,5189933801,STREET
1383678,STONY CREEK,po,100,6 HADLEY RD,STONY CREEK,NY,12878,9998,43.423775,-73.928967,5186963522,LOT
1369580,LAKE GEORGE,po,100,180 CANADA ST,LAKE GEORGE,NY,12845,9998,43.423719,-73.7131129,5186683386,STREET
1353343,ARLINGTON,po,100,3575 VT ROUTE 7A,ARLINGTON,VT,05250,9998,43.070555,-73.156441,8023756904,LOT
1380375,SAINT JOHNSVILLE,po,100,15 E MAIN ST,SAINT JOHNSVILLE,NY,13452,9998,42.998889,-74.677932,5185687421,STREET
1361644,EAST ARLINGTON,po,100,243 OLD MILL RD STE 1,EAST ARLINGTON,VT,05252,9998,43.060325,-73.140663,8023756695,STREET
1386872,WELLS,po,100,1431 STATE ROUTE 30,WELLS,NY,12190,9998,43.399781,-74.287651,5189245991,STREET
1375232,NORTH ADAMS,po,100,67 SUMMER ST,NORTH ADAMS,MA,01247,9998,42.69818,-73.1108,4136644554,STREET
1358344,CLEVERDALE,po,100,2663 STATE ROUTE 9L,CLEVERDALE,NY,12820,9998,43.455526,-73.63515,5186569059,LOT
1387172,WEST RUPERT,po,100,1151 VT ROUTE 153,WEST RUPERT,VT,05776,9998,43.239222,-73.243083,8023947874,LOT
1361895,EAST WORCESTER,po,100,70 MAIN ST STE 1,EAST WORCESTER,NY,12064,2029,42.622513,-74.672951,6073978882,NONE
1357703,CHARLOTTEVILLE,po,100,632 CHARLOTTE VALLEY RD,CHARLOTTEVILLE,NY,12036,9998,42.544858,-74.6664,6073978177,LOT
1357817,CHERRY VALLEY,po,100,2 GENESEE ST,CHERRY VALLEY,NY,13320,9998,42.798303,-74.758269,6072643031,LOT
1366278,HARPERSFIELD,po,100,798 COLONEL HARPER DR,HARPERSFIELD,NY,13786,9998,42.437515,-74.681253,6076522181,LOT
1388295,WORCESTER,po,100,80 MAIN ST,WORCESTER,NY,12197,9998,42.590044,-74.755697,6073979100,LOT
1387290,WESTFORD,po,100,1743 COUNTY HIGHWAY 34,WESTFORD,NY,13488,9998,42.64953,-74.7986509,6076389382,LOT
1367119,HOBART,po,100,698 MAIN ST STE 1,HOBART,NY,13788,9998,42.372738,-74.6681969,6075389371,STREET
1383737,STRATFORD,po,100,6186 STATE ROUTE 29A,STRATFORD,NY,13470,9800,43.179843,-74.6951579,3154293481,STREET
1360997,DOLGEVILLE,po,100,41 S MAIN ST,DOLGEVILLE,NY,13329,9998,43.100536,-74.77253,3154298221,STREET
1380513,SALISBURY CENTER,po,100,181 STATE ROUTE 29A,SALISBURY CENTER,NY,13454,9998,43.144269,-74.781336,3154293522,LOT
1385714,VAN HORNESVILLE,po,100,2178 STATE ROUTE 80,VAN HORNESVILLE,NY,13475,9800,42.89235,-74.834533,3158580967,LOT
1370629,LITTLE FALLS,po,100,25 W MAIN ST,LITTLE FALLS,NY,13365,9998,43.042581,-74.86075,3158232440,STREET
1382581,SPRINGFIELD CENTER,po,100,7670 STATE ROUTE 80,SPRINGFIELD CENTER,NY,13468,9998,42.82821,-74.878501,3158580073,STREET
1369634,LAKE PLEASANT,po,100,2557 STATE ROUTE 8,LAKE PLEASANT,NY,12108,9998,43.470799,-74.409908,5185485793,LOT
1541094,PISECO,po,100,402 OLD PISECO RD,PISECO,NY,12139,9998,43.448603,-74.51979,5185485668,NONE
1382454,SPECULATOR,po,100,1 FOUR CORS,SPECULATOR,NY,12164,5000,43.502812,-74.364632,5185487744,LOT
1368558,JORDANVILLE,po,100,137 MAIN ST,JORDANVILLE,NY,13361,9998,42.915074,-74.951127,3158582884,LOT
1367146,HOFFMEISTER,po,100,0 STATE ROUTE 8,HOFFMEISTER,NY,13353,9998,43.390904,-74.716687,3158265017,LOT
1353574,ATHOL,po,100,274 ATHOL RD,ATHOL,NY,12810,9998,43.492593,-73.842322,5186232018,LOT
1359184,COOPERSTOWN,po,100,40 MAIN ST,COOPERSTOWN,NY,13326,9998,42.700463,-74.923013,6075472311,STREET
1379221,RICHFIELD SPRINGS,po,100,152 MAIN ST,RICHFIELD SPRINGS,NY,13439,9998,42.853041,-74.9843789,3158580150,STREET
1366785,HERKIMER,po,100,135 PARK AVE,HERKIMER,NY,13350,9998,43.02576,-74.9880939,3158661460,LOT
1380937,SCHENEVUS,po,100,97 MAIN ST,SCHENEVUS,NY,12155,9998,42.548705,-74.8239129,6076389362,STREET
1373459,MOHAWK,po,100,25 COLUMBIA ST,MOHAWK,NY,13407,9998,43.009248,-75.004767,3158661720,LOT
1386442,WARRENSBURG,po,100,3930 MAIN ST,WARRENSBURG,NY,12885,9998,43.499693,-73.7798179,5186234641,LOT
1363600,FLY CREEK,po,100,845 COUNTY HIGHWAY 26,FLY CREEK,NY,13337,9998,42.718923,-74.983442,6075475111,LOT
1367847,ILION,po,100,48 1ST ST,ILION,NY,13357,9998,43.014818,-75.037402,3158945007,STREET
1360819,DIAMOND POINT,po,100,801 DIAMOND POINT RD,DIAMOND POINT,NY,12824,2907,43.481707,-73.6910099,5186685521,LOT
1380968,SCHUYLER LAKE,po,100,7367 STATE HIGHWAY 28,SCHUYLER LAKE,NY,13457,9800,42.780246,-75.028547,3158580390,LOT
1372055,MARYLAND,po,100,7501 STATE HIGHWAY 7,MARYLAND,NY,12116,9998,42.536297,-74.889836,6076389311,LOT
1381400,SHEFFIELD,po,100,99 MAIN ST,SHEFFIELD,MA,01257,9701,42.109733,-73.354243,4132298772,STREET
1434155,TACONIC,po,100,557 TWIN LAKES RD,TACONIC,CT,06079,9995,42.035776,-73.4078069,8604350193,LOT
1373171,MILLERTON,po,100,33 CENTURY BLVD,MILLERTON,NY,12546,9998,41.954234,-73.506458,5187899093,STREET
1434127,SALISBURY,po,100,22 MAIN ST,SALISBURY,CT,06068,9998,41.982118,-73.422328,8604355072,LOT
1369706,LAKEVILLE,po,100,339 MAIN ST,LAKEVILLE,CT,06039,9992,41.965663,-73.4404699,8604352780,LOT
1353502,ASHLEY FALLS,po,100,1180 ASHLEY FALLS RD,ASHLEY FALLS,MA,01222,9998,42.05627,-73.335543,4132298048,LOT
1370101,LEE,po,100,35 FRANK P CONSOLATI WAY,LEE,MA,01238,9998,42.305127,-73.2507459,4132431392,LOT
1356824,CANAAN,po,100,9 CHURCH ST,CANAAN,CT,06018,9992,42.027291,-73.331347,8608247475,LOT
1370218,LENOX DALE,po,100,42 CRYSTAL ST,LENOX DALE,MA,01242,9998,42.335747,-73.244579,4136370862,LOT
1373117,MILL RIVER,po,100,8 MILL RIVER GT BARRINGTON RD,MILL RIVER,MA,01244,9998,42.113391,-73.267597,4132298582,STREET
1381344,SHARON,po,100,2 LOW RD,SHARON,CT,06069,9998,41.884282,-73.4702509,8603645306,LOT
1363098,FALLS VILLAGE,po,100,5 MINER ST,FALLS VILLAGE,CT,06031,9998,41.954665,-73.36148,8608247781,LOT
1434342,TYRINGHAM,po,100,118 MAIN RD,TYRINGHAM,MA,01264,9998,42.245903,-73.204334,4132431225,NONE
1373595,MONTEREY,po,100,444 MAIN RD,MONTEREY,MA,01245,9998,42.179317,-73.213077,4135284670,LOT
1382358,SOUTHFIELD,po,100,224 NORFOLK RD,SOUTHFIELD,MA,01259,9998,42.098856,-73.232795,4132298476,LOT
1361678,EAST CANAAN,po,100,270 E CANAAN RD,EAST CANAAN,CT,06024,9998,42.012809,-73.2821759,8608240427,LOT
1386995,WEST CORNWALL,po,100,408 SHARON GOSHEN TPKE,WEST CORNWALL,CT,06796,9998,41.871735,-73.36106,8606726791,LOT
1363987,FRANKFORT,po,100,130 E MAIN ST,FRANKFORT,NY,13340,9998,43.038539,-75.0706309,3158944410,LOT
1373098,MILFORD,po,100,43 S MAIN ST,MILFORD,NY,13807,9998,42.588769,-74.946821,6072867512,LOT
1375020,NEWPORT,po,100,3087 BRIDGE ST,NEWPORT,NY,13416,9998,43.185955,-75.015109,3158458593,STREET
1360332,DAVENPORT,po,100,15682 STATE HIGHWAY 23,DAVENPORT,NY,13750,9998,42.469972,-74.847252,6072785622,LOT
1366406,HARTWICK,po,100,3095 COUNTY HIGHWAY 11,HARTWICK,NY,13348,9998,42.659985,-75.04981,6072937355,STREET
1358600,COLD BROOK,po,100,475 MAIN ST,COLD BROOK,NY,13324,9998,43.243054,-75.037892,3158263040,LOT
1378175,PORTLANDVILLE,po,100,2846 STATE HIGHWAY 28,PORTLANDVILLE,NY,13834,9998,42.52936,-74.967862,6072869838,STREET
1377944,POLAND,po,100,24 COLD BROOK ST,POLAND,NY,13431,9998,43.226783,-75.059648,3158263794,LOT
1360331,DAVENPORT CENTER,po,100,11892 STATE HIGHWAY 23,DAVENPORT CENTER,NY,13751,9998,42.449262,-74.915869,6072785067,LOT
1361782,EAST MEREDITH,po,100,51 COUNTY HIGHWAY 12,EAST MEREDITH,NY,13757,9998,42.422643,-74.88636,6072789938,STREET
1358683,COLLIERSVILLE,po,100,6173 STATE HIGHWAY 7,COLLIERSVILLE,NY,13747,9998,42.490907,-74.982873,6074320282,LOT
1387236,WEST WINFIELD,po,100,376 W MAIN ST,WEST WINFIELD,NY,13491,9998,42.884917,-75.194355,3158225350,LOT
1433915,UTICA,po,100,100 PITCHER ST,UTICA,NY,13504,9998,43.094514,-75.1854709,3157385313,LOT
1472123,UTICA,po,100,100 PITCHER ST,UTICA,NY,13504,9990,43.094514,-75.1854709,3157385313,NONE
1578073,UTICA NY S&DC,po,100,100 PITCHER ST,UTICA,NY,13504,9937,43.094559,-75.185464,3157385313,NONE
1360216,DALTON,po,100,609 MAIN ST,DALTON,MA,01226,9998,42.473146,-73.1642239,4136840364,LOT
1367089,HINSDALE,po,100,25 MAPLE ST,HINSDALE,MA,01235,9998,42.438455,-73.125331,4136552910,LOT
1354390,BECKET,po,100,623 MAIN ST,BECKET,MA,01223,9998,42.278822,-73.060232,4136238845,LOT
1376410,OTIS,po,100,45 N MAIN RD,OTIS,MA,01253,9998,42.194157,-73.092957,4132694608,LOT
1357832,CHESHIRE,po,100,214 CHURCH ST,CHESHIRE,MA,01225,9998,42.561844,-73.157842,4137433184,LOT
1372952,MIDDLEFIELD,po,100,6 BELL RD,MIDDLEFIELD,MA,01243,9998,42.348991,-73.0137879,4136238930,LOT
1361803,EAST OTIS,po,100,1722 E OTIS RD,EAST OTIS,MA,01029,9998,42.176381,-73.040645,4132697227,LOT
1380692,SANDISFIELD,po,100,83 SANDISFIELD RD,SANDISFIELD,MA,01255,9998,42.105111,-73.10502,4132584940,LOT
1357854,CHESTER,po,100,309 ROUTE 20,CHESTER,MA,01011,9998,42.275895,-72.974262,4133547861,LOT
1352357,ADAMS,po,100,1 CENTER ST,ADAMS,MA,01220,9998,42.620166,-73.120592,4137435177,LOT
1388319,WORTHINGTON,po,100,2 PACKARD PARK,WORTHINGTON,MA,01098,9998,42.409993,-72.935437,4132387750,STREET
1375199,NORFOLK,po,100,6 JOHN J CURTISS RD,NORFOLK,CT,06058,9998,41.990694,-73.198793,8605425087,LOT
1355136,BLANDFORD,po,100,102 MAIN ST,BLANDFORD,MA,01008,9998,42.180036,-72.924779,4138482480,LOT
1360039,CUMMINGTON,po,100,21 MAIN ST STE 103,CUMMINGTON,MA,01026,9998,42.459427,-72.892628,4136348867,LOT
1367664,HUNTINGTON,po,100,16 RUSSELL RD,HUNTINGTON,MA,01050,9998,42.23506,-72.880258,4136673611,LOT
1358615,COLEBROOK,po,100,560 COLEBROOK RD,COLEBROOK,CT,06021,9998,41.989732,-73.095793,8603792834,LOT
1377703,PLAINFIELD,po,100,6 S CENTRAL ST,PLAINFIELD,MA,01070,9998,42.516434,-72.90993,4136342145,LOT
1357867,CHESTERFIELD,po,100,6A SOUTH ST,CHESTERFIELD,MA,01012,9998,42.391101,-72.840639,4132964200,LOT
1380121,RUSSELL,po,100,58 MAIN ST,RUSSELL,MA,01071,9998,42.189567,-72.857006,4138624551,NONE
1365203,GOSHEN,po,100,33C MAIN ST,GOSHEN,MA,01032,9998,42.440127,-72.799859,4132689218,STREET
1379494,RIVERTON,po,100,5 RIVERTON RD,RIVERTON,CT,06065,9998,41.962011,-73.019792,8603795250,LOT
1388030,WINSTED,po,100,328 MAIN ST,WINSTED,CT,06098,9998,41.921537,-73.068604,8603796675,STREET
1359296,CORNWALL,po,100,36 BOLTON HILL RD,CORNWALL,CT,06753,9800,41.845006,-73.336079,8606726091,LOT
1357662,CHARLEMONT,po,100,90-3 MAIN ST,CHARLEMONT,MA,01339,9998,42.627369,-72.876876,4133394825,LOT
1365420,GRANVILLE,po,100,467 MAIN RD,GRANVILLE,MA,01034,9998,42.066998,-72.859521,4133576447,LOT
1353472,ASHFIELD,po,100,258 MAIN ST,ASHFIELD,MA,01330,9998,42.526973,-72.797427,4136284511,LOT
1361741,EAST HARTLAND,po,100,23 SOUTH RD,EAST HARTLAND,CT,06027,9998,41.997572,-72.9078299,8606536423,LOT
